date,ibved,cpi,oil_price,rate,exchange_rate,m2,us_cpi,PMI,unemployment,gdp
2017-12-01,1.65604495041772,3.26362037971798,67.7380061094964,8.011616055,58.4979528970212,40730.4703048388,1.32,56,5.04279263991919,11107.7358294901
2018-01-01,1.7295845198946,3.26075189866981,72.3421790627978,7.75,58.0091091951107,41063.4702878232,1.32,54.79999924,4.99730667462588,NA
2018-02-01,1.71640469493956,3.26217494184909,67.3308370265766,7.592037707,58.8689657854673,41512.9882259055,1.33,55.20000076,4.8376364573334,NA
2018-03-01,1.71897281589117,3.26994962045805,65.949012686915,7.43744542,59.0562785403132,41855.0594659487,1.33,53.20000076,4.86711230063103,11105.9460803497
2018-04-01,1.7254200227006,3.28157327107514,70.651916136397,7.25,61.1849039509141,42324.5880737814,1.33,54.90000153,4.84767511560289,NA
2018-05-01,1.75474164607402,3.29517889780617,75.21173952218,7.25,61.7986521220818,43002.9631603145,1.33,53.40000153,4.78396672489778,NA
2018-06-01,1.73229554472407,3.31400755821032,73.3591202238285,7.25,62.7043889475421,43214.726327445,1.34,52,4.81692788894604,11257.5709383939
2018-07-01,1.72691422855262,3.32675259072319,72.0532382589216,7.25,62.9872400472967,43890.755759875,1.34,51.70000076,4.80888291020792,NA
2018-08-01,1.72260342118027,3.34371483424889,71.7874745492307,7.25,64.4003193040804,44080.7828174491,1.34,52.09999847,4.77851355530799,NA
2018-09-01,1.72531445813396,3.35759304791652,78.1334182853049,7.374927241,65.4872693793504,44578.0351128435,1.34,53.5,4.63326140334966,11323.3807523647
2018-10-01,1.73447391441259,3.3688536092382,79.8276867900052,7.5,65.2098917076852,44646.4421234641,1.35,55.79999924,4.70543585283706,NA
2018-11-01,1.73079815534111,3.38158057792293,68.7505634058732,7.5,65.6702372160418,45057.0238478228,1.35,55,4.76731569539071,NA
2018-12-01,1.74104822861252,3.40220673994975,64.4480552833324,7.62492741,66.1949713342517,45484.489486876,1.35,53.90000153,4.7424330030219,11354.848861972
2019-01-01,1.73624874214257,3.42333896174624,64.0356691222923,7.75,66.282388801333,45602.1003457123,1.35,53.59999847,4.72591831454909,NA
2019-02-01,1.75328903122504,3.43295982175448,66.3818924721817,7.75,65.9107877952275,45640.2552011021,1.35,54.09999847,4.76877797731321,NA
2019-03-01,1.74903762973665,3.44156620685259,67.3415251479406,7.75,65.5775344876276,46009.4079629815,1.35,54.59999847,4.60074250515484,11432.1251702837
2019-04-01,1.77035166567139,3.45020552854625,69.8985729404362,7.75,65.0367568350281,46056.1280683919,1.36,53,4.67392563334074,NA
2019-05-01,1.75677607292737,3.46299332326355,68.6625533957613,7.75,65.0378364530314,46330.378043003,1.36,51.5,4.57832069871679,NA
2019-06-01,1.77672085657014,3.4688042055657,59.7393565834912,7.62492741,65.0100727356274,46782.9510854667,1.36,49.20000076,4.49812790634704,11492.1691537622
2019-07-01,1.77732632869284,3.48016399680409,61.0490717025193,7.467358285,64.2822425177333,47188.3073380357,1.36,50.20000076,4.59146285070448,NA
2019-08-01,1.78000364365978,3.48936141800381,58.0859676313484,7.25,64.9218263395366,47599.0107880971,1.37,51.5,4.44168703611539,NA
2019-09-01,1.79023542956449,3.49254619264882,61.2635136502864,7.059470901,64.2119868308778,47833.6740832771,1.37,51.40000153,4.60027406194125,11535.0444997599
2019-10-01,1.81206901527055,3.49619123567838,58.637488190804,6.912875164,64.2020800856668,48614.5713484003,1.37,53.29999924,4.59171469608351,NA
2019-11-01,1.77189949134968,3.50098224108893,64.3623701787204,6.5,63.8754594276209,48935.4821684128,1.37,52.90000153,4.57104784205683,NA
2019-12-01,1.76272683175116,3.50529597242494,69.4877482022676,6.36356353,63.8537652987351,49804.0321330022,1.38,51.79999924,4.54686909189395,11659.5941910384
2020-01-01,1.78089265852119,3.50674145335355,67.9239075844307,6.25,63.4256899051004,50049.2814060417,1.38,52.59999847,4.55595828857241,NA
